reviewerID,overall,lemmatized_text,label
A1365RYO0BLEMI,2,sorry not like big stand work effective pronounce good alternative strap gasket strap lock undo pin put straight guitar strap work aesthetic elegant get gold set bass look like wear big purple platform play cool,0
A87NFCCTUG4PO,4,like straplock little tight levys strap manage find easy buy strap guitar,2
AITXZ1QOILJ5Z,5,quick snap sturdy convenient will not case convenient easy use prized guitar drop floor accident worth money spend,2
AG8FGAIPRBKIR,3,agree reviewer include screw strip easy purchase set strap lock year ago not recall have issue m think dunlop change screw point luckily able screw muscle lock secure issue m consider alternative guitar use strap lock hope dunlop fix issue soon,1
A1YP96MT6W9FTB,4,dunlop dual design straplock system sturdy fairly easytoassemble easytoinstall alternative guitar strap slip instrument screw attach straplok guitar heavy gauge pretty largethere little chance go come locking mechanism like secure require little maintenance disadvantage dunlop system schaller system dunlop stick measurably far guitars body ordinarily like minor inconvenience instrument hofner violin bass guitar strap button instrument make difficult hold body instrument body support schaller strap lock look little elegant player dunlop straplok system sturdy provide long life service find well price competitor recommend guitar body style,2
A1GUHIMGFE362L,5,instal guitar love switch different guitar strap worry fall great product recommend guitar player,2
A768OB1LNE356,5,great guitar problem clip install strap not google install video use plier push clip place instal good life,2
AH4HBHRM707WA,4,know great product ve set knock star lose shipping render product useless product come clam shell package ship heavy stuff impact package let open retain clip slip main shipping box not fully tape slip completely box probably floor warehouse truck find rest small part box large part clam shell package retain clip system uselessthe product inexpensive bother return find retain clip work compare use itthat say ill straplok system great product know ve own set year,2
A1EX4410F46C8O,4,little story lock integrity instal korean washburn wgv incredible guitar tweak guitar spin guitar go fly strap lock strap lock holder screw rip horn guitar screw tear half inch solid wood epoxy screw strap lock break amazingnice tough hardware complaint use screw small head choose use stock screw provide easy install unscrew stock strap holder screw lock holder attach lock strap bam quick release system fast guitari suggest get tough thick leather strap nice reinforce eye install quick release button cheap lightweight strap eventually start tear button slight pain certain strapsi switch dimarzio clip lock strap instead leather strap dunlop lock reason happy product grade feel secure straplock bass player use expensive heavy fender bass love strap lock,2
A781ITP3HE2N5,5,ve straplock year guitar bass break free live studiothey simply work cost boot folk good insurance buy protect precious instrument pop strap gymnastic stage go buy,2
A10H2F00ZOT8S2,5,m love dual design system work extremely allow switch strap easily quickly downside system strap fairly far away guitar bad thing consider wear tear guitar strap hiccup put time component thin big washer pretty hard install direction not help direction suppose not know piece readily find instal new guitar strap ready highly recommend easily switch strap will possibility stripe screw bore screw hole crack wood process,2
A3PGQWCSJPCYDH,4,ve fender straplock yearfender f straplock chromethe problem use screw secure strap screw slowly disaster ve decide try use dual system use lock strap use regular strap locking mechanism ve week far like well fender think replace fender straplock thesei agree fact screw low quality screw head strip careful instal strap nut screw half turn time apply lot pressure head will not strip installation get pretty good lock strap,2
A2T372SGRFAWYP,5,dunlop straplock year buy original style year ago strat les paul partscaster have weightthese thing last gigging throw problem order strap pin month ago recent guitar push button lock finally go strap heavy guitar get mileage thing order set new one month lock new strap button guitari suggest brand watch tour band use thing lie flat protrude part catch happen strap lock new pin like regular pin large strap pretty securethe price good price include ship buy string pick stuff free shipping,2
A3K9OQPCI8UJE,5,good quality great price easy install easy lock unlock fast delivery well go overprice guitar center,2
A1HQN6CNAO683Y,5,purchase grover guitar strap gibson les paul standard plus big strap knob buy dunlop fit guitar perfectly good guitar big investment owe protect investment good strap lock system,2
A3MKGUUWT9OOY6,4,good guitar get favorite strap buy alot extra button get allpart sturdy,2
AGGQFKI536BUW,5,go long time convince not need numerous time strap come undo fortunately performance solve problem check will not pull release,2
A3CSSZ6U5J4YS5,5,guy rocksolid easy install time new instrument change stock button dunlop,2
A118PM0B1PGWDA,5,jazz bass guitar player brand play huge downtown street gig altanta throw t shirt crowd bend pick throw guitar player different lock system les paul fall stage completely knock tune stayed lock perfectly,2
A3RHT4KI3H5TVH,5,work great worry drop instrument stage ve suck worth penny,2
AGH6UUAIAZLMB,5,guitar malfunction easy installation use watch bridge interference screw lok require slightly short screw bass,2
AJOK2CO9LSF37,3,work nice low profile easy push button true good thick strap gold tone one discolor easy minimal use,1
A3DCG2MNPR4BW,5,great guitar lock use guitar highly recommend,2
A35XRT4BW4I6UD,5,work like want new strap right away worth,2
A346EQ2V4W531N,5,purchase strap lock recommend work good solid hold thank,2
A1Q3YZOVFXRKDZ,5,feel line work dunlopi not love product guitar bass lock,2
A1IQKXGJSKTAHP,4,replace schaller strap lock strat schaller one grind connect hardware point oil time month d end audible creakhandsdown like dunlop one instal minute guitar feel secure problem whatsoever order set minute agoim total convert new guitar go set,2
A217QN6PDMKS1A,5,pair guitar lot extra strap clip guitar strap great plenty tough find straplokd strap nice work fine normal strap pinch,2
A2F92AOWTIUIB,5,manual say lube work like charm get unfortunate incident strap slip strap button take chip bind black one work finish work strap long end not ridiculously thick inside box come screw size thing note strap protrude far guitar normal biggie strap adjustable adjust change strap position golden,2
A2MIP3AQVSF2SS,5,bass originalequipment dunlop silvertone hardware gold year look kind dirty tarnish know time new gold set not happy look quality sbrand instrument prefer dunlop,2
A1GOLQ90G6MHK6,5,year ago friend drop bass body break half bass regualr strap button use dunlop straplok system recently build bass install easy install straight forward use hold jazz bass problem buy electic guitar,2
A33DAMPX4T6K57,5,straplock use guitar one trust solid secure look great push button release make pretty convenient sacrifice security love em,2
A1IL0PS2XJB4NS,5,second set strap lock ve own little difficult attach strap thickness strap bit thick quick release secure connection great,2
A18RGYRCEN181M,4,dunlop good strap lock system pain switch way lock point people complain button easy unhook play merit screw lock ease switch lock work fine,2
